FIPS,Datetime,Cases
34029,2020-03-25 12:03:00,180
34031,2020-03-25 12:03:00,216
34033,2020-03-25 12:03:00,1
34035,2020-03-25 12:03:00,102
34037,2020-03-25 12:03:00,18
34039,2020-03-25 12:03:00,246
34041,2020-03-25 12:03:00,15
35001,2020-03-25 12:03:00,43
35005,2020-03-25 12:03:00,4
35006,2020-03-25 12:03:00,1
35009,2020-03-25 12:03:00,1
35025,2020-03-25 12:03:00,1
35031,2020-03-25 12:03:00,3
35045,2020-03-25 12:03:00,7
35047,2020-03-25 12:03:00,1
35043,2020-03-25 12:03:00,7
35049,2020-03-25 12:03:00,14
35053,2020-03-25 12:03:00,2
35055,2020-03-25 12:03:00,3
36001,2020-03-25 12:03:00,146
36003,2020-03-25 12:03:00,2
36007,2020-03-25 12:03:00,9
36011,2020-03-25 12:03:00,2
36015,2020-03-25 12:03:00,1
36017,2020-03-25 12:03:00,3
36019,2020-03-25 12:03:00,8
36021,2020-03-25 12:03:00,11
36023,2020-03-25 12:03:00,2
36025,2020-03-25 12:03:00,3
36027,2020-03-25 12:03:00,124
36029,2020-03-25 12:03:00,107
36031,2020-03-25 12:03:00,3
36035,2020-03-25 12:03:00,1
36037,2020-03-25 12:03:00,1
36039,2020-03-25 12:03:00,4
36041,2020-03-25 12:03:00,2
36043,2020-03-25 12:03:00,4
36045,2020-03-25 12:03:00,2
36051,2020-03-25 12:03:00,3
36053,2020-03-25 12:03:00,5
36055,2020-03-25 12:03:00,96
36057,2020-03-25 12:03:00,3
36059,2020-03-25 12:03:00,2869
36063,2020-03-25 12:03:00,11
36065,2020-03-25 12:03:00,8
36067,2020-03-25 12:03:00,60
36069,2020-03-25 12:03:00,7
36071,2020-03-25 12:03:00,498
36073,2020-03-25 12:03:00,2
36075,2020-03-25 12:03:00,2
36077,2020-03-25 12:03:00,1
36079,2020-03-25 12:03:00,67
36083,2020-03-25 12:03:00,30
36087,2020-03-25 12:03:00,671
36091,2020-03-25 12:03:00,60
36093,2020-03-25 12:03:00,46
36095,2020-03-25 12:03:00,1
36089,2020-03-25 12:03:00,1
36101,2020-03-25 12:03:00,5
36103,2020-03-25 12:03:00,1880
36105,2020-03-25 12:03:00,30
36107,2020-03-25 12:03:00,1
36109,2020-03-25 12:03:00,16
36111,2020-03-25 12:03:00,47
36113,2020-03-25 12:03:00,2
36115,2020-03-25 12:03:00,3
36117,2020-03-25 12:03:00,6
36119,2020-03-25 12:03:00,3890
36121,2020-03-25 12:03:00,4
37001,2020-03-25 12:03:00,3
37019,2020-03-25 12:03:00,8
37021,2020-03-25 12:03:00,5
37025,2020-03-25 12:03:00,8
37031,2020-03-25 12:03:00,4
37035,2020-03-25 12:03:00,4
37037,2020-03-25 12:03:00,3
37039,2020-03-25 12:03:00,4
37049,2020-03-25 12:03:00,2
37051,2020-03-25 12:03:00,2
37057,2020-03-25 12:03:00,2
37059,2020-03-25 12:03:00,1
37063,2020-03-25 12:03:00,63
37067,2020-03-25 12:03:00,12
37069,2020-03-25 12:03:00,5
37071,2020-03-25 12:03:00,3
37077,2020-03-25 12:03:00,1
37081,2020-03-25 12:03:00,16
37085,2020-03-25 12:03:00,9
37089,2020-03-25 12:03:00,2
37093,2020-03-25 12:03:00,2
37097,2020-03-25 12:03:00,9
37099,2020-03-25 12:03:00,1
37101,2020-03-25 12:03:00,4
37105,2020-03-25 12:03:00,1
37109,2020-03-25 12:03:00,1
37119,2020-03-25 12:03:00,104
37123,2020-03-25 12:03:00,1
37125,2020-03-25 12:03:00,2
37127,2020-03-25 12:03:00,1
37129,2020-03-25 12:03:00,7
37133,2020-03-25 12:03:00,3
37135,2020-03-25 12:03:00,11
37139,2020-03-25 12:03:00,1
37147,2020-03-25 12:03:00,5
37151,2020-03-25 12:03:00,2
37153,2020-03-25 12:03:00,1
37155,2020-03-25 12:03:00,1
37159,2020-03-25 12:03:00,5
37163,2020-03-25 12:03:00,1
37165,2020-03-25 12:03:00,1
37167,2020-03-25 12:03:00,1
37175,2020-03-25 12:03:00,1
37179,2020-03-25 12:03:00,13
37181,2020-03-25 12:03:00,2
37183,2020-03-25 12:03:00,54
37189,2020-03-25 12:03:00,2
37191,2020-03-25 12:03:00,2
37195,2020-03-25 12:03:00,3
38015,2020-03-25 12:03:00,18
38017,2020-03-25 12:03:00,3
38025,2020-03-25 12:03:00,1
38059,2020-03-25 12:03:00,7
38069,2020-03-25 12:03:00,2
38071,2020-03-25 12:03:00,1
38099,2020-03-25 12:03:00,1
38101,2020-03-25 12:03:00,3
39005,2020-03-25 12:03:00,1
39007,2020-03-25 12:03:00,3
39013,2020-03-25 12:03:00,2
39017,2020-03-25 12:03:00,18
39019,2020-03-25 12:03:00,3
39021,2020-03-25 12:03:00,1
39023,2020-03-25 12:03:00,2
39025,2020-03-25 12:03:00,5
39027,2020-03-25 12:03:00,1
39029,2020-03-25 12:03:00,3
39031,2020-03-25 12:03:00,3
39033,2020-03-25 12:03:00,1
39035,2020-03-25 12:03:00,167
39037,2020-03-25 12:03:00,1
39039,2020-03-25 12:03:00,2
39041,2020-03-25 12:03:00,11
39043,2020-03-25 12:03:00,1
39045,2020-03-25 12:03:00,2
39049,2020-03-25 12:03:00,75
39053,2020-03-25 12:03:00,1
39055,2020-03-25 12:03:00,5
39057,2020-03-25 12:03:00,3
39061,2020-03-25 12:03:00,38
39063,2020-03-25 12:03:00,1
39071,2020-03-25 12:03:00,1
39077,2020-03-25 12:03:00,2
39083,2020-03-25 12:03:00,1
39085,2020-03-25 12:03:00,11
39089,2020-03-25 12:03:00,2
39091,2020-03-25 12:03:00,2
39093,2020-03-25 12:03:00,30
39095,2020-03-25 12:03:00,11
39097,2020-03-25 12:03:00,1
39099,2020-03-25 12:03:00,28
39101,2020-03-25 12:03:00,4
39103,2020-03-25 12:03:00,15
39109,2020-03-25 12:03:00,19
39113,2020-03-25 12:03:00,10
39133,2020-03-25 12:03:00,4
39139,2020-03-25 12:03:00,4
39143,2020-03-25 12:03:00,1
39151,2020-03-25 12:03:00,13
39153,2020-03-25 12:03:00,36
39155,2020-03-25 12:03:00,4
39157,2020-03-25 12:03:00,3
39159,2020-03-25 12:03:00,2
39165,2020-03-25 12:03:00,7
39167,2020-03-25 12:03:00,1
39173,2020-03-25 12:03:00,2
40017,2020-03-25 12:03:00,4
40027,2020-03-25 12:03:00,22
40039,2020-03-25 12:03:00,1
40049,2020-03-25 12:03:00,2
40051,2020-03-25 12:03:00,1
40065,2020-03-25 12:03:00,1
40071,2020-03-25 12:03:00,5
40083,2020-03-25 12:03:00,1
40097,2020-03-25 12:03:00,1
40087,2020-03-25 12:03:00,1
40101,2020-03-25 12:03:00,1
40103,2020-03-25 12:03:00,2
40109,2020-03-25 12:03:00,41
40117,2020-03-25 12:03:00,4
40119,2020-03-25 12:03:00,3
40123,2020-03-25 12:03:00,1
40143,2020-03-25 12:03:00,12
40145,2020-03-25 12:03:00,1
40147,2020-03-25 12:03:00,2
41003,2020-03-25 12:03:00,4
41005,2020-03-25 12:03:00,17
41007,2020-03-25 12:03:00,1
41017,2020-03-25 12:03:00,10
41019,2020-03-25 12:03:00,1
41023,2020-03-25 12:03:00,1
41027,2020-03-25 12:03:00,1
41029,2020-03-25 12:03:00,3
41033,2020-03-25 12:03:00,1
41035,2020-03-25 12:03:00,1
41039,2020-03-25 12:03:00,4
41043,2020-03-25 12:03:00,20
41047,2020-03-25 12:03:00,32
41051,2020-03-25 12:03:00,25
41053,2020-03-25 12:03:00,3
41059,2020-03-25 12:03:00,2
41061,2020-03-25 12:03:00,1
41067,2020-03-25 12:03:00,76
41071,2020-03-25 12:03:00,6
42001,2020-03-25 12:03:00,6
42003,2020-03-25 12:03:00,58
42005,2020-03-25 12:03:00,1
42007,2020-03-25 12:03:00,3
42011,2020-03-25 12:03:00,16
42015,2020-03-25 12:03:00,1
42017,2020-03-25 12:03:00,65
42019,2020-03-25 12:03:00,6
42021,2020-03-25 12:03:00,1
42025,2020-03-25 12:03:00,1
42027,2020-03-25 12:03:00,7
42029,2020-03-25 12:03:00,40
42033,2020-03-25 12:03:00,1
42037,2020-03-25 12:03:00,1
42041,2020-03-25 12:03:00,13
42043,2020-03-25 12:03:00,4
42045,2020-03-25 12:03:00,84
42049,2020-03-25 12:03:00,4
42051,2020-03-25 12:03:00,2
42055,2020-03-25 12:03:00,3
42067,2020-03-25 12:03:00,1
42069,2020-03-25 12:03:00,15
42071,2020-03-25 12:03:00,10
42075,2020-03-25 12:03:00,3
42077,2020-03-25 12:03:00,27
42079,2020-03-25 12:03:00,21
42085,2020-03-25 12:03:00,2
42089,2020-03-25 12:03:00,45
42091,2020-03-25 12:03:00,144
42093,2020-03-25 12:03:00,3
42095,2020-03-25 12:03:00,33
42101,2020-03-25 12:03:00,177
42103,2020-03-25 12:03:00,4
42105,2020-03-25 12:03:00,1
42107,2020-03-25 12:03:00,5
42111,2020-03-25 12:03:00,1
42125,2020-03-25 12:03:00,9
42127,2020-03-25 12:03:00,4
42129,2020-03-25 12:03:00,11
42133,2020-03-25 12:03:00,18
72127,2020-03-25 12:03:00,51
45001,2020-03-25 12:03:00,1
45003,2020-03-25 12:03:00,2
45007,2020-03-25 12:03:00,16
45013,2020-03-25 12:03:00,22
45015,2020-03-25 12:03:00,4
45017,2020-03-25 12:03:00,1
45019,2020-03-25 12:03:00,36
45023,2020-03-25 12:03:00,1
45025,2020-03-25 12:03:00,1
45027,2020-03-25 12:03:00,5
45029,2020-03-25 12:03:00,1
45031,2020-03-25 12:03:00,8
45033,2020-03-25 12:03:00,1
45035,2020-03-25 12:03:00,3
45037,2020-03-25 12:03:00,1
45039,2020-03-25 12:03:00,2
45041,2020-03-25 12:03:00,5
45043,2020-03-25 12:03:00,2
45045,2020-03-25 12:03:00,39
45047,2020-03-25 12:03:00,2
45051,2020-03-25 12:03:00,19
45053,2020-03-25 12:03:00,2
45055,2020-03-25 12:03:00,58
45057,2020-03-25 12:03:00,7
45061,2020-03-25 12:03:00,2
45063,2020-03-25 12:03:00,19
45069,2020-03-25 12:03:00,1
45071,2020-03-25 12:03:00,1
45073,2020-03-25 12:03:00,2
45075,2020-03-25 12:03:00,8
45077,2020-03-25 12:03:00,1
45079,2020-03-25 12:03:00,45
45081,2020-03-25 12:03:00,1
45083,2020-03-25 12:03:00,4
45085,2020-03-25 12:03:00,8
45091,2020-03-25 12:03:00,11
46005,2020-03-25 12:03:00,13
46009,2020-03-25 12:03:00,1
46011,2020-03-25 12:03:00,1
46013,2020-03-25 12:03:00,1
46023,2020-03-25 12:03:00,1
46029,2020-03-25 12:03:00,1
46035,2020-03-25 12:03:00,2
46065,2020-03-25 12:03:00,1
46085,2020-03-25 12:03:00,1
46087,2020-03-25 12:03:00,2
46099,2020-03-25 12:03:00,5
46103,2020-03-25 12:03:00,1
47001,2020-03-25 12:03:00,1
47009,2020-03-25 12:03:00,3
47011,2020-03-25 12:03:00,2
47013,2020-03-25 12:03:00,2
47017,2020-03-25 12:03:00,3
47021,2020-03-25 12:03:00,5
47023,2020-03-25 12:03:00,1
47025,2020-03-25 12:03:00,1
47029,2020-03-25 12:03:00,1
47035,2020-03-25 12:03:00,3
47037,2020-03-25 12:03:00,253
47041,2020-03-25 12:03:00,1
47043,2020-03-25 12:03:00,5
47045,2020-03-25 12:03:00,2
47047,2020-03-25 12:03:00,2
47051,2020-03-25 12:03:00,1
47053,2020-03-25 12:03:00,2
47059,2020-03-25 12:03:00,5
47061,2020-03-25 12:03:00,1
47063,2020-03-25 12:03:00,2
47065,2020-03-25 12:03:00,8
47071,2020-03-25 12:03:00,1
47083,2020-03-25 12:03:00,1
47089,2020-03-25 12:03:00,4
47093,2020-03-25 12:03:00,15
47103,2020-03-25 12:03:00,1
47105,2020-03-25 12:03:00,2
47113,2020-03-25 12:03:00,1
47115,2020-03-25 12:03:00,1
47119,2020-03-25 12:03:00,6
47107,2020-03-25 12:03:00,2
47123,2020-03-25 12:03:00,2
47125,2020-03-25 12:03:00,6
47133,2020-03-25 12:03:00,1
47135,2020-03-25 12:03:00,1
47141,2020-03-25 12:03:00,8
47145,2020-03-25 12:03:00,1
47147,2020-03-25 12:03:00,12
47149,2020-03-25 12:03:00,13
47151,2020-03-25 12:03:00,1
47155,2020-03-25 12:03:00,2
47157,2020-03-25 12:03:00,135
47163,2020-03-25 12:03:00,2
47165,2020-03-25 12:03:00,34
47167,2020-03-25 12:03:00,6
47179,2020-03-25 12:03:00,7
47183,2020-03-25 12:03:00,1
47187,2020-03-25 12:03:00,64
47189,2020-03-25 12:03:00,7
48021,2020-03-25 12:03:00,1
48027,2020-03-25 12:03:00,8
48029,2020-03-25 12:03:00,68
48037,2020-03-25 12:03:00,1
48039,2020-03-25 12:03:00,18
48041,2020-03-25 12:03:00,12
48049,2020-03-25 12:03:00,2
48061,2020-03-25 12:03:00,6
48067,2020-03-25 12:03:00,1
48069,2020-03-25 12:03:00,2
48071,2020-03-25 12:03:00,2
48085,2020-03-25 12:03:00,53
48091,2020-03-25 12:03:00,3
48103,2020-03-25 12:03:00,1
48113,2020-03-25 12:03:00,169
48117,2020-03-25 12:03:00,2
48121,2020-03-25 12:03:00,38
48123,2020-03-25 12:03:00,1
48141,2020-03-25 12:03:00,12
48139,2020-03-25 12:03:00,5
48145,2020-03-25 12:03:00,1
48147,2020-03-25 12:03:00,1
48157,2020-03-25 12:03:00,42
48167,2020-03-25 12:03:00,18
48181,2020-03-25 12:03:00,1
48183,2020-03-25 12:03:00,1
48201,2020-03-25 12:03:00,134
48209,2020-03-25 12:03:00,6
48215,2020-03-25 12:03:00,2
48219,2020-03-25 12:03:00,3
48245,2020-03-25 12:03:00,7
48251,2020-03-25 12:03:00,2
48285,2020-03-25 12:03:00,1
48303,2020-03-25 12:03:00,9
48321,2020-03-25 12:03:00,4
48309,2020-03-25 12:03:00,20
48325,2020-03-25 12:03:00,1
48329,2020-03-25 12:03:00,1
48339,2020-03-25 12:03:00,15
48343,2020-03-25 12:03:00,1
48355,2020-03-25 12:03:00,1
48359,2020-03-25 12:03:00,1
48367,2020-03-25 12:03:00,1
48375,2020-03-25 12:03:00,2
48401,2020-03-25 12:03:00,1
48423,2020-03-25 12:03:00,10
48439,2020-03-25 12:03:00,57
48453,2020-03-25 12:03:00,79
48459,2020-03-25 12:03:00,1
48467,2020-03-25 12:03:00,1
48469,2020-03-25 12:03:00,3
48479,2020-03-25 12:03:00,5
48485,2020-03-25 12:03:00,6
48491,2020-03-25 12:03:00,14
49003,2020-03-25 12:03:00,1
49005,2020-03-25 12:03:00,3
49011,2020-03-25 12:03:00,31
49021,2020-03-25 12:03:00,1
49035,2020-03-25 12:03:00,127
49043,2020-03-25 12:03:00,90
49045,2020-03-25 12:03:00,2
49049,2020-03-25 12:03:00,14
49051,2020-03-25 12:03:00,16
49053,2020-03-25 12:03:00,4
49057,2020-03-25 12:03:00,9
50001,2020-03-25 12:03:00,8
50003,2020-03-25 12:03:00,9
50005,2020-03-25 12:03:00,1
50007,2020-03-25 12:03:00,40
50011,2020-03-25 12:03:00,2
50017,2020-03-25 12:03:00,3
50019,2020-03-25 12:03:00,2
50021,2020-03-25 12:03:00,5
50023,2020-03-25 12:03:00,3
50025,2020-03-25 12:03:00,5
50027,2020-03-25 12:03:00,15
78030,2020-03-25 12:03:00,17
51001,2020-03-25 12:03:00,1
51003,2020-03-25 12:03:00,2
51510,2020-03-25 12:03:00,8
51009,2020-03-25 12:03:00,1
51013,2020-03-25 12:03:00,36
51019,2020-03-25 12:03:00,1
51023,2020-03-25 12:03:00,1
51036,2020-03-25 12:03:00,1
51540,2020-03-25 12:03:00,5
51550,2020-03-25 12:03:00,1
51041,2020-03-25 12:03:00,10
51047,2020-03-25 12:03:00,2
51590,2020-03-25 12:03:00,1
51059,2020-03-25 12:03:00,46
51065,2020-03-25 12:03:00,1
51067,2020-03-25 12:03:00,1
51073,2020-03-25 12:03:00,2
51075,2020-03-25 12:03:00,3
51083,2020-03-25 12:03:00,1
51085,2020-03-25 12:03:00,1
51660,2020-03-25 12:03:00,1
51087,2020-03-25 12:03:00,14
51093,2020-03-25 12:03:00,2
51095,2020-03-25 12:03:00,37
51105,2020-03-25 12:03:00,2
51107,2020-03-25 12:03:00,18
51109,2020-03-25 12:03:00,2
51117,2020-03-25 12:03:00,2
51700,2020-03-25 12:03:00,3
51710,2020-03-25 12:03:00,5
51740,2020-03-25 12:03:00,3
51147,2020-03-25 12:03:00,1
51153,2020-03-25 12:03:00,23
51760,2020-03-25 12:03:00,11
51163,2020-03-25 12:03:00,1
51165,2020-03-25 12:03:00,3
51177,2020-03-25 12:03:00,2
51179,2020-03-25 12:03:00,6
51800,2020-03-25 12:03:00,1
51810,2020-03-25 12:03:00,17
51830,2020-03-25 12:03:00,5
51199,2020-03-25 12:03:00,6
53001,2020-03-25 12:03:00,1
53005,2020-03-25 12:03:00,12
53007,2020-03-25 12:03:00,6
53009,2020-03-25 12:03:00,4
53011,2020-03-25 12:03:00,16
53013,2020-03-25 12:03:00,1
53015,2020-03-25 12:03:00,3
53017,2020-03-25 12:03:00,2
53021,2020-03-25 12:03:00,7
53025,2020-03-25 12:03:00,27
53027,2020-03-25 12:03:00,1
53029,2020-03-25 12:03:00,29
53031,2020-03-25 12:03:00,8
53033,2020-03-25 12:03:00,1278
53035,2020-03-25 12:03:00,20
53037,2020-03-25 12:03:00,18
53039,2020-03-25 12:03:00,6
53041,2020-03-25 12:03:00,2
53043,2020-03-25 12:03:00,1
53045,2020-03-25 12:03:00,2
53053,2020-03-25 12:03:00,138
53055,2020-03-25 12:03:00,1
53057,2020-03-25 12:03:00,48
53061,2020-03-25 12:03:00,613
53063,2020-03-25 12:03:00,33
53065,2020-03-25 12:03:00,1
53067,2020-03-25 12:03:00,14
53071,2020-03-25 12:03:00,2
53073,2020-03-25 12:03:00,64
53075,2020-03-25 12:03:00,2
53077,2020-03-25 12:03:00,44
54003,2020-03-25 12:03:00,2
54033,2020-03-25 12:03:00,3
54035,2020-03-25 12:03:00,2
54037,2020-03-25 12:03:00,3
54039,2020-03-25 12:03:00,4
54051,2020-03-25 12:03:00,2
54055,2020-03-25 12:03:00,2
54061,2020-03-25 12:03:00,16
54077,2020-03-25 12:03:00,1
54079,2020-03-25 12:03:00,1
54093,2020-03-25 12:03:00,2
54107,2020-03-25 12:03:00,1
55007,2020-03-25 12:03:00,1
55009,2020-03-25 12:03:00,3
55015,2020-03-25 12:03:00,1
55017,2020-03-25 12:03:00,2
55021,2020-03-25 12:03:00,5
55025,2020-03-25 12:03:00,72
55027,2020-03-25 12:03:00,2
55031,2020-03-25 12:03:00,4
55033,2020-03-25 12:03:00,1
55035,2020-03-25 12:03:00,4
55039,2020-03-25 12:03:00,18
55045,2020-03-25 12:03:00,1
55055,2020-03-25 12:03:00,4
55059,2020-03-25 12:03:00,13
55063,2020-03-25 12:03:00,5
55073,2020-03-25 12:03:00,1
55079,2020-03-25 12:03:00,243
55087,2020-03-25 12:03:00,2
55089,2020-03-25 12:03:00,16
55093,2020-03-25 12:03:00,3
55101,2020-03-25 12:03:00,5
55105,2020-03-25 12:03:00,3
55111,2020-03-25 12:03:00,4
55117,2020-03-25 12:03:00,6
55109,2020-03-25 12:03:00,4
55127,2020-03-25 12:03:00,4
55131,2020-03-25 12:03:00,17
55133,2020-03-25 12:03:00,31
55139,2020-03-25 12:03:00,5
55141,2020-03-25 12:03:00,1
56005,2020-03-25 12:03:00,1
56007,2020-03-25 12:03:00,3
56013,2020-03-25 12:03:00,12
56021,2020-03-25 12:03:00,8
56025,2020-03-25 12:03:00,4
56029,2020-03-25 12:03:00,1
56033,2020-03-25 12:03:00,4
56037,2020-03-25 12:03:00,1
56039,2020-03-25 12:03:00,3
1003,2020-03-24 09:00:00,3
1015,2020-03-24 09:00:00,2
1017,2020-03-24 09:00:00,2
1043,2020-03-24 09:00:00,2
1051,2020-03-24 09:00:00,6
1059,2020-03-24 09:00:00,1
1069,2020-03-24 09:00:00,1
1071,2020-03-24 09:00:00,1
1073,2020-03-24 09:00:00,86
1075,2020-03-24 09:00:00,1
1077,2020-03-24 09:00:00,3
1081,2020-03-24 09:00:00,19
1083,2020-03-24 09:00:00,1
1089,2020-03-24 09:00:00,21
1093,2020-03-24 09:00:00,1
1097,2020-03-24 09:00:00,2
1101,2020-03-24 09:00:00,4
1117,2020-03-24 09:00:00,22
1115,2020-03-24 09:00:00,3
1121,2020-03-24 09:00:00,1
1123,2020-03-24 09:00:00,1
1125,2020-03-24 09:00:00,9
1127,2020-03-24 09:00:00,3
1129,2020-03-24 09:00:00,1
2020,2020-03-24 09:00:00,17
4001,2020-03-24 09:00:00,4
4003,2020-03-24 09:00:00,1
4005,2020-03-24 09:00:00,17
4009,2020-03-24 09:00:00,2
4013,2020-03-24 09:00:00,139
4017,2020-03-24 09:00:00,25
4019,2020-03-24 09:00:00,24
4021,2020-03-24 09:00:00,17
4023,2020-03-24 09:00:00,1
4025,2020-03-24 09:00:00,3
4027,2020-03-24 09:00:00,1
5007,2020-03-24 09:00:00,1
5009,2020-03-24 09:00:00,1
5011,2020-03-24 09:00:00,1
5019,2020-03-24 09:00:00,1
5023,2020-03-24 09:00:00,25
5025,2020-03-24 09:00:00,1
5031,2020-03-24 09:00:00,1
5035,2020-03-24 09:00:00,1
5041,2020-03-24 09:00:00,1
5045,2020-03-24 09:00:00,7
5051,2020-03-24 09:00:00,9
5053,2020-03-24 09:00:00,1
5055,2020-03-24 09:00:00,1
5063,2020-03-24 09:00:00,1
5069,2020-03-24 09:00:00,20
5079,2020-03-24 09:00:00,1
5111,2020-03-24 09:00:00,1
5113,2020-03-24 09:00:00,1
5115,2020-03-24 09:00:00,1
5119,2020-03-24 09:00:00,54
5125,2020-03-24 09:00:00,1
5129,2020-03-24 09:00:00,1
5131,2020-03-24 09:00:00,1
5133,2020-03-24 09:00:00,1
5141,2020-03-24 09:00:00,1
5143,2020-03-24 09:00:00,5
6001,2020-03-24 09:00:00,139
6005,2020-03-24 09:00:00,2
6007,2020-03-24 09:00:00,3
6013,2020-03-24 09:00:00,71
6017,2020-03-24 09:00:00,2
6019,2020-03-24 09:00:00,13
6023,2020-03-24 09:00:00,2
6025,2020-03-24 09:00:00,4
6029,2020-03-24 09:00:00,5
6037,2020-03-24 09:00:00,536
6039,2020-03-24 09:00:00,6
6041,2020-03-24 09:00:00,47
6045,2020-03-24 09:00:00,1
6053,2020-03-24 09:00:00,20
6055,2020-03-24 09:00:00,3
6057,2020-03-24 09:00:00,3
6059,2020-03-24 09:00:00,125
6061,2020-03-24 09:00:00,20
6065,2020-03-24 09:00:00,48
6067,2020-03-24 09:00:00,87
6069,2020-03-24 09:00:00,6
6071,2020-03-24 09:00:00,17
6073,2020-03-24 09:00:00,230
6075,2020-03-24 09:00:00,134
6077,2020-03-24 09:00:00,51
6079,2020-03-24 09:00:00,33
6081,2020-03-24 09:00:00,142
6083,2020-03-24 09:00:00,18
6085,2020-03-24 09:00:00,321
6087,2020-03-24 09:00:00,22
6089,2020-03-24 09:00:00,3
6093,2020-03-24 09:00:00,3
6095,2020-03-24 09:00:00,21
6097,2020-03-24 09:00:00,29
6099,2020-03-24 09:00:00,10
6107,2020-03-24 09:00:00,16
6111,2020-03-24 09:00:00,35
6113,2020-03-24 09:00:00,8
6115,2020-03-24 09:00:00,3
8001,2020-03-24 09:00:00,25
8005,2020-03-24 09:00:00,58
8013,2020-03-24 09:00:00,39
8015,2020-03-24 09:00:00,3
8019,2020-03-24 09:00:00,3
8025,2020-03-24 09:00:00,1
8031,2020-03-24 09:00:00,148
8035,2020-03-24 09:00:00,48
8037,2020-03-24 09:00:00,92
8041,2020-03-24 09:00:00,69
8039,2020-03-24 09:00:00,3
8045,2020-03-24 09:00:00,8
8049,2020-03-24 09:00:00,2
8051,2020-03-24 09:00:00,28
8053,2020-03-24 09:00:00,1
8059,2020-03-24 09:00:00,55
8067,2020-03-24 09:00:00,1
8069,2020-03-24 09:00:00,34
8075,2020-03-24 09:00:00,2
8077,2020-03-24 09:00:00,2
8085,2020-03-24 09:00:00,1
8087,2020-03-24 09:00:00,3
8093,2020-03-24 09:00:00,1
8097,2020-03-24 09:00:00,18
8101,2020-03-24 09:00:00,3
8107,2020-03-24 09:00:00,3
8113,2020-03-24 09:00:00,1
8117,2020-03-24 09:00:00,8
8119,2020-03-24 09:00:00,3
8123,2020-03-24 09:00:00,50
8125,2020-03-24 09:00:00,1
9001,2020-03-24 09:00:00,270
9003,2020-03-24 09:00:00,61
9005,2020-03-24 09:00:00,13
9007,2020-03-24 09:00:00,8
9009,2020-03-24 09:00:00,41
9011,2020-03-24 09:00:00,4
9013,2020-03-24 09:00:00,16
9015,2020-03-24 09:00:00,2
10001,2020-03-24 09:00:00,9
10003,2020-03-24 09:00:00,58
10005,2020-03-24 09:00:00,20
11001,2020-03-24 09:00:00,138
12001,2020-03-24 09:00:00,37
12003,2020-03-24 09:00:00,3
12005,2020-03-24 09:00:00,1
12007,2020-03-24 09:00:00,1
12009,2020-03-24 09:00:00,7
12011,2020-03-24 09:00:00,262
12015,2020-03-24 09:00:00,3
12017,2020-03-24 09:00:00,9
12019,2020-03-24 09:00:00,8
12021,2020-03-24 09:00:00,39
12023,2020-03-24 09:00:00,2
12027,2020-03-24 09:00:00,1
12031,2020-03-24 09:00:00,50
12033,2020-03-24 09:00:00,9
12035,2020-03-24 09:00:00,3
12053,2020-03-24 09:00:00,5
12055,2020-03-24 09:00:00,2
12057,2020-03-24 09:00:00,75
12061,2020-03-24 09:00:00,10
12063,2020-03-24 09:00:00,1
12069,2020-03-24 09:00:00,9
12071,2020-03-24 09:00:00,30
12073,2020-03-24 09:00:00,5
12081,2020-03-24 09:00:00,15
12083,2020-03-24 09:00:00,4
12085,2020-03-24 09:00:00,4
12087,2020-03-24 09:00:00,2
12089,2020-03-24 09:00:00,1
12091,2020-03-24 09:00:00,13
12095,2020-03-24 09:00:00,47
12097,2020-03-24 09:00:00,25
12099,2020-03-24 09:00:00,88
12101,2020-03-24 09:00:00,14
12103,2020-03-24 09:00:00,41
12105,2020-03-24 09:00:00,13
12107,2020-03-24 09:00:00,2
12113,2020-03-24 09:00:00,4
12115,2020-03-24 09:00:00,21
12117,2020-03-24 09:00:00,22
12109,2020-03-24 09:00:00,18
12111,2020-03-24 09:00:00,5
12119,2020-03-24 09:00:00,8
12127,2020-03-24 09:00:00,16
12131,2020-03-24 09:00:00,9
13009,2020-03-24 09:00:00,2
13013,2020-03-24 09:00:00,1
13015,2020-03-24 09:00:00,61
13021,2020-03-24 09:00:00,2
13033,2020-03-24 09:00:00,1
13035,2020-03-24 09:00:00,2
13045,2020-03-24 09:00:00,21
13047,2020-03-24 09:00:00,1
13049,2020-03-24 09:00:00,1
13051,2020-03-24 09:00:00,4
13055,2020-03-24 09:00:00,1
13057,2020-03-24 09:00:00,24
13059,2020-03-24 09:00:00,14
13063,2020-03-24 09:00:00,19
13065,2020-03-24 09:00:00,1
13067,2020-03-24 09:00:00,79
13069,2020-03-24 09:00:00,1
13073,2020-03-24 09:00:00,3
13077,2020-03-24 09:00:00,9
13085,2020-03-24 09:00:00,1
13089,2020-03-24 09:00:00,74
13095,2020-03-24 09:00:00,69
13097,2020-03-24 09:00:00,7
13099,2020-03-24 09:00:00,2
13103,2020-03-24 09:00:00,2
13113,2020-03-24 09:00:00,11
13115,2020-03-24 09:00:00,10
13117,2020-03-24 09:00:00,7
13121,2020-03-24 09:00:00,152
13127,2020-03-24 09:00:00,4
13129,2020-03-24 09:00:00,6
13135,2020-03-24 09:00:00,35
13139,2020-03-24 09:00:00,10
13145,2020-03-24 09:00:00,1
13149,2020-03-24 09:00:00,1
13151,2020-03-24 09:00:00,9
